20:	0	13.892	13.038	38.079	40.608	26.627	41.049	15.232	26	22.023	4.243	9.22	35.511	35.805	41.437	21	41.773	14.318	20.396	45.88	2.828	38.639	11.045	34.655	19.026	37.336	30.017	38.897	39.051	39.408	8.544	38.601	37.162	15.133	14.56	19.416	19.105	20.125	11.705	35.171	5.385	17.029	29.069	8.062	11	11.662	19.313	9.055	11.045	10.198	4	26	26.476	26	27.459	46.615	19.026	53.075	49.93	41.869	14.213	23.345	24.839	17.464	4.243	7.616	34.713	6.708	16.031	22.847	7.28	5.831	19.105	14.422	39.395	31	35.847	23.022	20	18.248	10.05	26.401	41.677	36.401	11.662	20.224	18.385	28.284	40.706	31.401	7.28	29.732	27.514	8.062	31.623	7.616	6	28.284	24.187	38.626	
21:	0	13.601	12.083	37.656	40.608	25.239	39.661	13.928	26	20.518	4.243	9.22	36.497	35.805	42.297	21.024	41.773	15.133	21.587	46.573	3.162	39.051	12.166	34.655	19.026	37.336	30.067	38.897	37.855	40.608	7.616	39.205	37.577	15.133	14.866	20.248	19.849	21.024	11.402	34.928	7.28	16	30.017	7.28	12.042	13.038	19.925	9.055	12	12.166	3	25.02	25.495	26	25.495	45.486	18	53.075	48.549	41.11	13.038	21.932	24.839	18.028	3.606	8.246	35.511	6.403	17.029	24.698	6.325	5.657	20.616	15.811	39.395	31	37.216	23.601	21.024	17.464	10.05	25	40.817	35.171	12.207	18.248	17.029	27.459	40.706	30.594	6.325	29.732	27.857	9.434	30	6.325	5.099	29.732	24.187	38.626	
22:	0	13.601	11.705	37.855	41.4	25.807	40.497	13.601	26.926	21.26	4.472	9.22	35.355	34.409	42.107	20.1	41.773	14.318	21.587	47.297	3.162	41	12.649	36.069	20	38.21	32.062	40.804	38.833	41.4	8.246	38.419	36.249	13.153	15.232	20	19.849	22.361	10.77	33.956	8.062	15.033	30.067	9.22	10.05	14.213	18.682	8	12	12.042	2	25.02	26.476	26	24.515	44.654	18.028	52.402	49.396	40.46	13.416	23.431	24.839	18.028	3.606	8.246	36.497	5	17.029	25.08	7.071	7.211	21.26	17.205	38.079	31	36.715	22.023	21.095	18.028	10.05	25.612	40.817	35.171	12.207	18.248	16.279	27.659	41.593	29.614	6.083	29.155	26.926	9.434	28.601	4.472	5.099	28.425	23.195	38.079	
23:	0	13.038	10.44	38.639	41.231	25.612	41.881	12.369	28.792	22.672	4.243	9.22	36.497	36.056	42.19	21.213	42.521	14.318	22.804	47.539	2.828	40.025	12.649	36.069	20	38.21	31.064	38.897	38.833	39.825	7.616	38.601	37.162	13.153	13.928	21.401	20.616	22.847	9.487	35.171	8.544	16	30	7.28	12.042	13.038	19.416	9	13.038	12.042	2.828	25.02	26.476	26.833	25.71	46.325	19.105	52.402	50.478	40.46	13.038	22.023	24.759	16.155	4.243	8.246	36.497	5.385	16	23.77	7.28	5.831	21.401	17.029	38.079	32.016	37.216	23.431	20.025	17.72	11.045	25.612	40.817	35.171	13.892	18.439	14.866	26.926	41.146	30.414	6.325	30.463	27.514	9.849	29.206	4.472	5	29.833	24.331	39.925	
24:	0	13.416	10.44	39.459	41.869	26.907	43.267	12.166	29.411	24.042	4.243	9.434	36.878	37.736	41.304	23.195	43.278	14.142	24.042	48.083	2.828	38.079	12.369	35.355	19.026	37.336	31.064	38.275	38.079	38.288	7.28	37.802	38.079	13.342	14.318	20.616	20.616	22.472	9.849	34.205	9.434	16	30.067	5.385	14.036	13.038	20.616	10.05	15.033	11.18	4.243	26.077	27.295	27.785	25.962	47.17	20.1	53.075	50.478	40.361	12.207	22.023	23.345	14.866	5	7.616	36.497	5.385	15.033	23.409	7.28	4.243	20.809	16.279	38.079	33.061	37.216	23.431	19	16.492	12.166	24.207	41.34	35.903	14.765	18.439	13.454	28.16	41.146	29.275	6.708	32.311	28.16	11.705	29.069	6.325	5	29.833	25.179	40.497	
25:	0	13.416	10.44	38.328	41.231	26.249	41.617	12.649	28.16	22.672	5	10.296	36.878	37.736	41.195	23.345	42.638	15.133	23.77	47.802	1.414	40.025	13	36.797	19	37.336	32.062	38.275	40.025	39.825	8.062	36.235	36.77	12.649	13.892	19.849	20.518	23.259	9.434	33.526	8.602	16.031	30.15	6.325	14	13.601	20.881	9.055	15.133	10.198	2.828	25.02	27.295	27.295	26.683	46.325	19.026	53.151	49.93	38.949	13.038	22.804	24.083	16.155	3.606	7.28	37.656	4.472	15.033	23.409	7.071	5.831	21.401	17.692	36.77	32.016	37.216	21.932	19.105	17.088	10.198	24.083	40.817	35.171	14.765	17.263	14.866	28.16	42.485	29.614	5.385	31.385	26.249	10.77	29.069	5.099	5.099	29.206	24.331	38.626	
26:	0	11.662	10.44	37.216	41.231	24.839	41.617	11.705	27.514	21.26	4.243	11.18	37.108	38.588	41.195	22.361	42.012	14.142	24.042	47.802	2.236	40.522	14.318	38.184	18.028	37.336	32.14	38.897	39.623	41.231	7.28	36.125	36.249	13.928	12.53	18.439	20.616	23.77	9.434	32.985	8.944	15	30.15	6.325	15.033	15	20.396	9	15	10.198	2.236	25	27.166	28.178	26.926	46.325	19.105	53.907	49.93	39.623	13.416	23.022	25.495	17.464	2.236	7.28	37.656	5	15.033	24.698	6.325	5.099	21.401	18.385	37.336	32.062	38.079	21.932	20.025	16.553	9.487	23.345	40.497	34.205	14.422	16.125	15	26.926	40.706	28.443	4.123	31.385	26.926	11.18	29	5.099	4.472	30	23.195	39.395	
27:	0	10.817	9.22	36.125	41.11	23.345	40.224	10.77	28.231	19.849	2.828	11.18	37.855	39.661	42.107	22.561	43.278	14.142	24.739	48.765	3	39.85	15.652	38.21	17.117	37.656	32.14	38.601	39.623	42.521	8.062	37.483	35.777	14.765	10.817	17.804	19.209	24.698	10.817	31.78	9.487	15.133	31.064	5.099	14.142	16.643	20.1	8.062	16.031	10.198	1	24.021	25.179	27.785	25.962	46.325	19.026	53.907	48.26	38.184	12.083	21.954	26.173	18.788	2.236	8.246	38.471	6.403	15.033	26	5.385	5.099	23.022	18.385	36.056	31.145	38.471	22.023	21.095	15.232	10.44	22.627	41.34	33.956	15.264	16.125	15	26.683	40.706	29.428	3.162	31.78	27.313	11.662	29	5	3.606	30.232	23.087	39.812	
28:	0	10.63	9.055	35.057	41.11	21.932	40.497	10.77	29.069	19.799	3.162	12.207	39.812	40.804	44.102	21.84	43.186	15.133	25.495	49.729	3	40.497	15.652	38.21	16.031	38.079	32.14	38.601	40.447	42.45	9.22	38.897	35.355	16.125	9.22	16.643	18.601	26	11.18	31.401	10.77	14.318	33.061	4	14.56	17	19.026	7.28	16.031	12.166	1.414	23.087	25.179	26.077	24.042	45.277	19.026	52.402	48.26	38.21	11.402	21.024	26.87	20.125	2.236	9.055	38.471	7.81	17.029	26.926	5.385	5.099	23.324	18.385	34.785	31.401	38.91	22.204	23.087	15.232	10.77	21.213	40.497	32.016	16.643	15.133	13.892	24.739	40.311	28.284	2.236	32.65	28.636	13.038	27.586	4.123	2.828	30.529	23.022	39.812	
29:	0	10.817	8	35.057	41.11	22.023	41.34	10.198	29.069	21.213	2.236	13.892	41	40.804	44.102	22.561	44.598	15.033	26.683	50	3.606	39.925	16.155	38.21	17.117	36.878	30.15	36.688	39.459	41.037	9.22	39.598	36.715	17.889	9.22	18.028	18.601	26.571	9.849	33.377	10.77	15.133	33.242	3.162	15.811	16.155	20.1	7.28	18.028	11.402	2.236	23.195	25.179	27.459	23.409	46.141	21.024	53.814	48.826	38.288	11.402	20.616	26.87	19.235	3.162	9.055	38.639	7.81	17.117	27.857	6.708	4	21.954	17.692	36.056	32.558	39.825	22.204	23.087	13.928	12.649	21.213	40.224	31.575	17.493	15.297	12.53	25	39.357	27.166	2.236	34	28.636	13.416	27.659	5.385	2	31.064	24.021	40.719	
30:	0	10.817	8	35	41.037	20.616	39.962	10.198	30.414	19.849	2	13.601	41	42.202	45.177	23.087	46.011	16.125	28.636	51.245	5.385	40.719	16.763	39.699	16.125	38.079	30.414	36.688	39.319	42.426	9.22	41.012	37.736	18.868	7.81	17	18.868	27.857	11.18	33.377	10.77	15.133	33.242	3.606	16.553	17.464	20.1	7.28	18.248	13.342	2.236	22.091	24.331	26.627	21.541	46.141	21.024	52.345	47.202	37.014	10.198	20.248	28.32	20.248	3.162	10	38.639	7.81	18.111	29.155	5.385	3.162	23.707	18.439	35.735	32.985	40.249	22.204	25.08	13.928	12.649	21.213	39.408	30.594	18.028	14.318	12.083	24.352	39.357	26.077	1	34.986	28.178	14.765	26.249	5.385	1.414	31.385	23	41.593	
31:	0	12.53	9.055	36.014	42.45	20.616	39.661	11.402	29.547	21.26	3.162	13.601	39.051	41.049	45.177	23.087	44.688	14.142	26.683	49.336	5.385	39.925	15.524	38.288	17.117	38.079	29.275	36.056	39.623	41.037	9.22	41.012	37.736	17.889	9.22	17.493	19.416	27.313	9.849	34.525	10.296	15.133	32.14	2.236	17.088	16.155	21.213	7.071	17.117	12.369	1	23.022	25.179	28.302	21.541	47.17	21.024	52.402	48.01	38.288	9.487	21.024	26.907	20.248	2	8	38.833	7.81	17.117	27.857	6.083	3.162	22.361	17.029	36.056	31.78	38.91	22.023	24.187	15.232	12.649	21.213	40.224	31.78	16.643	15.297	12.083	24.352	41.146	27.166	3	34.482	28.636	13.416	26.907	6.083	1.414	31.064	23	40.249	
32:	0	14.318	9.055	37.054	42.521	20.518	40.804	13.342	28.792	22.672	3.606	13.038	38.328	40.497	44.102	21.84	43.417	13.153	26.683	49.336	4.123	39.925	15.524	38.288	18.111	38.833	29.069	36.056	39.623	41.11	7.81	39.623	37.216	17.889	9.22	18.601	20.809	25.495	8.062	33.734	10	14.036	32.14	2.236	15.811	14.318	21.213	7.071	17.117	11.402	0	24	26.173	29.682	22.136	47.17	21.213	53.907	48.01	39.623	8.944	21.954	25.456	20.591	1.414	7.071	38.833	7.211	16.031	26	7.071	3.162	20.591	17.029	37.336	30.594	37.121	21.26	23.195	16.155	12.369	21.26	40.497	32.985	16.125	16.492	12.083	24.352	41.146	27.166	4	34.886	28.636	13.928	28.32	7	2.828	29.682	23.022	38.91	
33:	0	13.892	10	36.125	42.521	19.799	40.608	13.601	28.231	22.627	5.385	12.207	38.079	40.224	45.044	20.616	43.278	13.342	27.459	48.765	3	39.925	15.811	39.623	19.026	39.812	30.017	37	39.623	42.521	7.81	38.897	35.847	17.889	10.63	17.029	20.616	26.833	7.81	33.734	9.22	14	32.062	3.162	15.811	14.765	21.378	7.071	17.029	11.402	1.414	25.02	25.318	28.302	20.881	45.793	20.1	53.907	48.01	38.184	10.77	22.825	25.495	22.361	1.414	6.325	40.792	5.657	17	26.401	7.071	4.472	20.591	17.692	36.056	29.833	37.577	20	22.361	16.155	11.402	21.932	39.446	32.985	14.422	16.125	12.083	23.77	42.059	28.284	3.162	34	28.178	13	28.32	6.083	2.828	29.682	22.091	38.91	
34:	0	12.53	10.198	37.054	41.037	18.385	40	11.705	28.231	21.932	5.099	12.806	38.079	41.4	46.011	21.19	44.598	15.297	28.284	49.477	5	39.925	17.088	40.361	19.026	40.262	31.064	36.688	39.623	43.863	9.434	39.598	37.216	18.868	10.63	17.205	20.616	27.731	7.81	34.525	9.22	13.038	34.059	3.162	17.088	14.765	21.095	6.325	18.111	12.369	1.414	24.021	25.318	26.926	19.647	45.277	20.1	53.907	47.202	36.77	10.44	22.361	26.173	23.707	2.236	7.616	40.608	5.657	18.028	26.401	5.099	4.243	22.361	18.439	36.688	29.833	37.577	21.401	23.537	15.232	10.77	21.213	37.736	31.78	14.213	15.033	10.77	22.561	40.311	27.459	3.162	35.355	27.785	13	28.32	7.28	2.828	30.017	22.091	39.357	
35:	0	11.705	9.487	37.054	41.037	18.439	40.224	12.369	30.083	21.932	4.123	14.213	38.328	42.802	46.043	21.84	44.688	14.142	28.284	48.765	6.083	38.079	17.72	39.051	19.105	38.328	30.15	34.785	38.833	43.863	8.062	41.012	38.588	19.723	9.22	17.493	20.809	26.401	8.062	35.355	10.63	14.142	33.136	3.162	18.028	13.928	23.087	7.28	19.026	11.705	1	24.083	24.331	26.077	18.682	44.418	20.224	54.562	46.4	36.069	8.544	21.471	25.456	22.361	2.828	6.325	39.623	7.211	18.248	26.926	5	4.243	22.847	17.029	36.688	29.833	37.577	21.401	22.361	14.866	12.083	19.849	37.736	31.401	15	15.133	10.296	22.561	39.825	27.166	3	37.121	29.155	13.928	29.833	9.22	4.472	31.064	22.091	40.249	
